id,sample_name,position_in_run,mode,order,pred_score,justification,clamped,raw_json
Average Essays/average_essay_37.docx,Average Essays/average_essay_37.docx,0,fewshot,original,7,"A nostalgic and descriptive narrative that maintains strong readability and emotional resonance, though it remains a relatively conventional memoir.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 7,
    ""justification"": ""A nostalgic and descriptive narrative that maintains strong readability and emotional resonance, though it remains a relatively conventional memoir.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""Highly creative and polished personal essay that uses a sophisticated musical metaphor to effectively weave together various aspects of the author's identity.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""A clear and organized argumentative essay that supports its claims with specific evidence, though its structure and vocabulary are somewhat basic.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary technical research paper that demonstrates high-level academic writing, rigorous logic, and a deep understanding of complex machine learning concepts.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 7,
    ""justification"": ""A well-structured personal statement that successfully bridges multiple scientific interests through a consistent central metaphor with professional clarity.""
  }
]"
Average Essays/average_essay_95.docx,Average Essays/average_essay_95.docx,1,fewshot,original,8,Highly creative and polished personal essay that uses a sophisticated musical metaphor to effectively weave together various aspects of the author's identity.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 7,
    ""justification"": ""A nostalgic and descriptive narrative that maintains strong readability and emotional resonance, though it remains a relatively conventional memoir.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""Highly creative and polished personal essay that uses a sophisticated musical metaphor to effectively weave together various aspects of the author's identity.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""A clear and organized argumentative essay that supports its claims with specific evidence, though its structure and vocabulary are somewhat basic.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary technical research paper that demonstrates high-level academic writing, rigorous logic, and a deep understanding of complex machine learning concepts.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 7,
    ""justification"": ""A well-structured personal statement that successfully bridges multiple scientific interests through a consistent central metaphor with professional clarity.""
  }
]"
Poor Essays/poor_essay_65.docx,Poor Essays/poor_essay_65.docx,2,fewshot,original,6,"A clear and organized argumentative essay that supports its claims with specific evidence, though its structure and vocabulary are somewhat basic.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 7,
    ""justification"": ""A nostalgic and descriptive narrative that maintains strong readability and emotional resonance, though it remains a relatively conventional memoir.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""Highly creative and polished personal essay that uses a sophisticated musical metaphor to effectively weave together various aspects of the author's identity.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""A clear and organized argumentative essay that supports its claims with specific evidence, though its structure and vocabulary are somewhat basic.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary technical research paper that demonstrates high-level academic writing, rigorous logic, and a deep understanding of complex machine learning concepts.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 7,
    ""justification"": ""A well-structured personal statement that successfully bridges multiple scientific interests through a consistent central metaphor with professional clarity.""
  }
]"
Exceptional Essays/researchpaper75.docx,Exceptional Essays/researchpaper75.docx,3,fewshot,original,10,"An exemplary technical research paper that demonstrates high-level academic writing, rigorous logic, and a deep understanding of complex machine learning concepts.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 7,
    ""justification"": ""A nostalgic and descriptive narrative that maintains strong readability and emotional resonance, though it remains a relatively conventional memoir.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""Highly creative and polished personal essay that uses a sophisticated musical metaphor to effectively weave together various aspects of the author's identity.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""A clear and organized argumentative essay that supports its claims with specific evidence, though its structure and vocabulary are somewhat basic.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary technical research paper that demonstrates high-level academic writing, rigorous logic, and a deep understanding of complex machine learning concepts.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 7,
    ""justification"": ""A well-structured personal statement that successfully bridges multiple scientific interests through a consistent central metaphor with professional clarity.""
  }
]"
Average Essays/average_essay_63.docx,Average Essays/average_essay_63.docx,4,fewshot,original,7,A well-structured personal statement that successfully bridges multiple scientific interests through a consistent central metaphor with professional clarity.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 7,
    ""justification"": ""A nostalgic and descriptive narrative that maintains strong readability and emotional resonance, though it remains a relatively conventional memoir.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""Highly creative and polished personal essay that uses a sophisticated musical metaphor to effectively weave together various aspects of the author's identity.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""A clear and organized argumentative essay that supports its claims with specific evidence, though its structure and vocabulary are somewhat basic.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary technical research paper that demonstrates high-level academic writing, rigorous logic, and a deep understanding of complex machine learning concepts.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 7,
    ""justification"": ""A well-structured personal statement that successfully bridges multiple scientific interests through a consistent central metaphor with professional clarity.""
  }
]"
Poor Essays/poor_essay_75.docx,Poor Essays/poor_essay_75.docx,0,fewshot,original,3,"While the poem exhibits clear structure and rhythmic flow, it fails to meet the requirements of an essay in terms of argumentative depth and prose development.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 3,
    ""justification"": ""While the poem exhibits clear structure and rhythmic flow, it fails to meet the requirements of an essay in terms of argumentative depth and prose development.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 1,
    ""justification"": ""The text consists only of a character list and a brief stage direction, offering no substantive content, organization, or essay structure.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This is a professional, high-level scientific paper demonstrating exceptional depth, clarity, and sophisticated synthesis of complex data-driven concepts.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 1,
    ""justification"": ""The writing is extremely basic and repetitive, showing minimal understanding of paragraph structure or thematic development, matching the lowest calibration anchor.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""This reflective essay is highly polished, utilizing a sophisticated metaphor with excellent flow, vocabulary, and thoughtful engagement with scientific and personal concepts.""
  }
]"
Average Essays/average_essay_22.docx,Average Essays/average_essay_22.docx,1,fewshot,original,1,"The text consists only of a character list and a brief stage direction, offering no substantive content, organization, or essay structure.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 3,
    ""justification"": ""While the poem exhibits clear structure and rhythmic flow, it fails to meet the requirements of an essay in terms of argumentative depth and prose development.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 1,
    ""justification"": ""The text consists only of a character list and a brief stage direction, offering no substantive content, organization, or essay structure.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This is a professional, high-level scientific paper demonstrating exceptional depth, clarity, and sophisticated synthesis of complex data-driven concepts.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 1,
    ""justification"": ""The writing is extremely basic and repetitive, showing minimal understanding of paragraph structure or thematic development, matching the lowest calibration anchor.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""This reflective essay is highly polished, utilizing a sophisticated metaphor with excellent flow, vocabulary, and thoughtful engagement with scientific and personal concepts.""
  }
]"
Exceptional Essays/researchpaper7.docx,Exceptional Essays/researchpaper7.docx,2,fewshot,original,10,"This is a professional, high-level scientific paper demonstrating exceptional depth, clarity, and sophisticated synthesis of complex data-driven concepts.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 3,
    ""justification"": ""While the poem exhibits clear structure and rhythmic flow, it fails to meet the requirements of an essay in terms of argumentative depth and prose development.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 1,
    ""justification"": ""The text consists only of a character list and a brief stage direction, offering no substantive content, organization, or essay structure.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This is a professional, high-level scientific paper demonstrating exceptional depth, clarity, and sophisticated synthesis of complex data-driven concepts.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 1,
    ""justification"": ""The writing is extremely basic and repetitive, showing minimal understanding of paragraph structure or thematic development, matching the lowest calibration anchor.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""This reflective essay is highly polished, utilizing a sophisticated metaphor with excellent flow, vocabulary, and thoughtful engagement with scientific and personal concepts.""
  }
]"
Poor Essays/poor_essay_0.docx,Poor Essays/poor_essay_0.docx,3,fewshot,original,1,"The writing is extremely basic and repetitive, showing minimal understanding of paragraph structure or thematic development, matching the lowest calibration anchor.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 3,
    ""justification"": ""While the poem exhibits clear structure and rhythmic flow, it fails to meet the requirements of an essay in terms of argumentative depth and prose development.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 1,
    ""justification"": ""The text consists only of a character list and a brief stage direction, offering no substantive content, organization, or essay structure.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This is a professional, high-level scientific paper demonstrating exceptional depth, clarity, and sophisticated synthesis of complex data-driven concepts.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 1,
    ""justification"": ""The writing is extremely basic and repetitive, showing minimal understanding of paragraph structure or thematic development, matching the lowest calibration anchor.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""This reflective essay is highly polished, utilizing a sophisticated metaphor with excellent flow, vocabulary, and thoughtful engagement with scientific and personal concepts.""
  }
]"
Average Essays/average_essay_65.docx,Average Essays/average_essay_65.docx,4,fewshot,original,9,"This reflective essay is highly polished, utilizing a sophisticated metaphor with excellent flow, vocabulary, and thoughtful engagement with scientific and personal concepts.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 3,
    ""justification"": ""While the poem exhibits clear structure and rhythmic flow, it fails to meet the requirements of an essay in terms of argumentative depth and prose development.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 1,
    ""justification"": ""The text consists only of a character list and a brief stage direction, offering no substantive content, organization, or essay structure.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This is a professional, high-level scientific paper demonstrating exceptional depth, clarity, and sophisticated synthesis of complex data-driven concepts.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 1,
    ""justification"": ""The writing is extremely basic and repetitive, showing minimal understanding of paragraph structure or thematic development, matching the lowest calibration anchor.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""This reflective essay is highly polished, utilizing a sophisticated metaphor with excellent flow, vocabulary, and thoughtful engagement with scientific and personal concepts.""
  }
]"
Average Essays/average_essay_99.docx,Average Essays/average_essay_99.docx,0,fewshot,original,9,This essay uses a compelling metaphor of physical ambidexterity to explore character versatility with excellent structural balance and polished prose.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay uses a compelling metaphor of physical ambidexterity to explore character versatility with excellent structural balance and polished prose.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""While factually organized and grammatically correct, the writing is simplistic and lacks the depth or sophisticated transitions found in higher-scoring work.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""The narrative is highly engaging and utilizes vivid sensory descriptions and strong pacing to effectively convey a personal experience of overcoming fear.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""This essay demonstrates sophisticated synthesis by connecting diverse fields through a central theme of 'the whole picture,' featuring exceptional flow and insight.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""This is a flawless academic introduction and conclusion that exhibits professional rigor, deep technical knowledge, and perfect organizational structure.""
  }
]"
Poor Essays/poor_essay_60.docx,Poor Essays/poor_essay_60.docx,1,fewshot,original,4,"While factually organized and grammatically correct, the writing is simplistic and lacks the depth or sophisticated transitions found in higher-scoring work.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay uses a compelling metaphor of physical ambidexterity to explore character versatility with excellent structural balance and polished prose.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""While factually organized and grammatically correct, the writing is simplistic and lacks the depth or sophisticated transitions found in higher-scoring work.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""The narrative is highly engaging and utilizes vivid sensory descriptions and strong pacing to effectively convey a personal experience of overcoming fear.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""This essay demonstrates sophisticated synthesis by connecting diverse fields through a central theme of 'the whole picture,' featuring exceptional flow and insight.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""This is a flawless academic introduction and conclusion that exhibits professional rigor, deep technical knowledge, and perfect organizational structure.""
  }
]"
Average Essays/average_essay_16.docx,Average Essays/average_essay_16.docx,2,fewshot,original,8,The narrative is highly engaging and utilizes vivid sensory descriptions and strong pacing to effectively convey a personal experience of overcoming fear.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay uses a compelling metaphor of physical ambidexterity to explore character versatility with excellent structural balance and polished prose.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""While factually organized and grammatically correct, the writing is simplistic and lacks the depth or sophisticated transitions found in higher-scoring work.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""The narrative is highly engaging and utilizes vivid sensory descriptions and strong pacing to effectively convey a personal experience of overcoming fear.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""This essay demonstrates sophisticated synthesis by connecting diverse fields through a central theme of 'the whole picture,' featuring exceptional flow and insight.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""This is a flawless academic introduction and conclusion that exhibits professional rigor, deep technical knowledge, and perfect organizational structure.""
  }
]"
Average Essays/average_essay_66.docx,Average Essays/average_essay_66.docx,3,fewshot,original,9,"This essay demonstrates sophisticated synthesis by connecting diverse fields through a central theme of 'the whole picture,' featuring exceptional flow and insight.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay uses a compelling metaphor of physical ambidexterity to explore character versatility with excellent structural balance and polished prose.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""While factually organized and grammatically correct, the writing is simplistic and lacks the depth or sophisticated transitions found in higher-scoring work.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""The narrative is highly engaging and utilizes vivid sensory descriptions and strong pacing to effectively convey a personal experience of overcoming fear.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""This essay demonstrates sophisticated synthesis by connecting diverse fields through a central theme of 'the whole picture,' featuring exceptional flow and insight.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""This is a flawless academic introduction and conclusion that exhibits professional rigor, deep technical knowledge, and perfect organizational structure.""
  }
]"
Exceptional Essays/researchpaper23.docx,Exceptional Essays/researchpaper23.docx,4,fewshot,original,10,"This is a flawless academic introduction and conclusion that exhibits professional rigor, deep technical knowledge, and perfect organizational structure.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay uses a compelling metaphor of physical ambidexterity to explore character versatility with excellent structural balance and polished prose.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""While factually organized and grammatically correct, the writing is simplistic and lacks the depth or sophisticated transitions found in higher-scoring work.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""The narrative is highly engaging and utilizes vivid sensory descriptions and strong pacing to effectively convey a personal experience of overcoming fear.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""This essay demonstrates sophisticated synthesis by connecting diverse fields through a central theme of 'the whole picture,' featuring exceptional flow and insight.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""This is a flawless academic introduction and conclusion that exhibits professional rigor, deep technical knowledge, and perfect organizational structure.""
  }
]"
Poor Essays/poor_essay_79.docx,Poor Essays/poor_essay_79.docx,0,fewshot,original,9,"This essay features a highly creative personification of a nation's history, supported by impressive specific detail, strong chronological structure, and polished prose.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay features a highly creative personification of a nation's history, supported by impressive specific detail, strong chronological structure, and polished prose.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 2,
    ""justification"": ""The text is a minimal paragraph that lacks any significant development, evidence, or depth, representing only a marginal improvement over the lowest calibration anchor.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated and emotionally resonant narrative that uses a unique structural device to effectively track the author's internal growth and literary voice.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""This is a professional-grade research introduction that demonstrates exceptional depth, rigorous structure, and precise technical communication consistent with high-level academic publishing.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""The writing is exemplary and technically dense, providing a clear and well-organized explanation of complex machine learning concepts with no meaningful flaws.""
  }
]"
Poor Essays/poor_essay_19.docx,Poor Essays/poor_essay_19.docx,1,fewshot,original,2,"The text is a minimal paragraph that lacks any significant development, evidence, or depth, representing only a marginal improvement over the lowest calibration anchor.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay features a highly creative personification of a nation's history, supported by impressive specific detail, strong chronological structure, and polished prose.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 2,
    ""justification"": ""The text is a minimal paragraph that lacks any significant development, evidence, or depth, representing only a marginal improvement over the lowest calibration anchor.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated and emotionally resonant narrative that uses a unique structural device to effectively track the author's internal growth and literary voice.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""This is a professional-grade research introduction that demonstrates exceptional depth, rigorous structure, and precise technical communication consistent with high-level academic publishing.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""The writing is exemplary and technically dense, providing a clear and well-organized explanation of complex machine learning concepts with no meaningful flaws.""
  }
]"
Average Essays/average_essay_92.docx,Average Essays/average_essay_92.docx,2,fewshot,original,9,This is a sophisticated and emotionally resonant narrative that uses a unique structural device to effectively track the author's internal growth and literary voice.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay features a highly creative personification of a nation's history, supported by impressive specific detail, strong chronological structure, and polished prose.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 2,
    ""justification"": ""The text is a minimal paragraph that lacks any significant development, evidence, or depth, representing only a marginal improvement over the lowest calibration anchor.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated and emotionally resonant narrative that uses a unique structural device to effectively track the author's internal growth and literary voice.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""This is a professional-grade research introduction that demonstrates exceptional depth, rigorous structure, and precise technical communication consistent with high-level academic publishing.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""The writing is exemplary and technically dense, providing a clear and well-organized explanation of complex machine learning concepts with no meaningful flaws.""
  }
]"
Exceptional Essays/researchpaper38.docx,Exceptional Essays/researchpaper38.docx,3,fewshot,original,10,"This is a professional-grade research introduction that demonstrates exceptional depth, rigorous structure, and precise technical communication consistent with high-level academic publishing.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay features a highly creative personification of a nation's history, supported by impressive specific detail, strong chronological structure, and polished prose.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 2,
    ""justification"": ""The text is a minimal paragraph that lacks any significant development, evidence, or depth, representing only a marginal improvement over the lowest calibration anchor.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated and emotionally resonant narrative that uses a unique structural device to effectively track the author's internal growth and literary voice.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""This is a professional-grade research introduction that demonstrates exceptional depth, rigorous structure, and precise technical communication consistent with high-level academic publishing.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""The writing is exemplary and technically dense, providing a clear and well-organized explanation of complex machine learning concepts with no meaningful flaws.""
  }
]"
Exceptional Essays/researchpaper89.docx,Exceptional Essays/researchpaper89.docx,4,fewshot,original,10,"The writing is exemplary and technically dense, providing a clear and well-organized explanation of complex machine learning concepts with no meaningful flaws.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay features a highly creative personification of a nation's history, supported by impressive specific detail, strong chronological structure, and polished prose.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 2,
    ""justification"": ""The text is a minimal paragraph that lacks any significant development, evidence, or depth, representing only a marginal improvement over the lowest calibration anchor.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated and emotionally resonant narrative that uses a unique structural device to effectively track the author's internal growth and literary voice.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""This is a professional-grade research introduction that demonstrates exceptional depth, rigorous structure, and precise technical communication consistent with high-level academic publishing.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""The writing is exemplary and technically dense, providing a clear and well-organized explanation of complex machine learning concepts with no meaningful flaws.""
  }
]"
Poor Essays/poor_essay_85.docx,Poor Essays/poor_essay_85.docx,0,fewshot,original,2,"The writing is extremely repetitive and simple, consisting of basic chronological sentences with significant spelling errors in the first half.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 2,
    ""justification"": ""The writing is extremely repetitive and simple, consisting of basic chronological sentences with significant spelling errors in the first half.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""While technically a poem rather than an essay, it demonstrates good rhythm, rhyme, and structural consistency, though it lacks analytical depth.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 1,
    ""justification"": ""The text is critically undersized and lacks the development, complexity, or engagement required for a passing grade, mirroring the 1/10 anchor.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""This is a very well-written personal narrative with a strong central theme, excellent flow, and a sophisticated use of metaphor to connect various life experiences.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""This is a professional-grade academic paper demonstrating exceptional depth, rigorous structure, and clear articulation of complex technical concepts.""
  }
]"
Poor Essays/poor_essay_72.docx,Poor Essays/poor_essay_72.docx,1,fewshot,original,4,"While technically a poem rather than an essay, it demonstrates good rhythm, rhyme, and structural consistency, though it lacks analytical depth.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 2,
    ""justification"": ""The writing is extremely repetitive and simple, consisting of basic chronological sentences with significant spelling errors in the first half.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""While technically a poem rather than an essay, it demonstrates good rhythm, rhyme, and structural consistency, though it lacks analytical depth.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 1,
    ""justification"": ""The text is critically undersized and lacks the development, complexity, or engagement required for a passing grade, mirroring the 1/10 anchor.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""This is a very well-written personal narrative with a strong central theme, excellent flow, and a sophisticated use of metaphor to connect various life experiences.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""This is a professional-grade academic paper demonstrating exceptional depth, rigorous structure, and clear articulation of complex technical concepts.""
  }
]"
Poor Essays/poor_essay_5.docx,Poor Essays/poor_essay_5.docx,2,fewshot,original,1,"The text is critically undersized and lacks the development, complexity, or engagement required for a passing grade, mirroring the 1/10 anchor.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 2,
    ""justification"": ""The writing is extremely repetitive and simple, consisting of basic chronological sentences with significant spelling errors in the first half.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""While technically a poem rather than an essay, it demonstrates good rhythm, rhyme, and structural consistency, though it lacks analytical depth.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 1,
    ""justification"": ""The text is critically undersized and lacks the development, complexity, or engagement required for a passing grade, mirroring the 1/10 anchor.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""This is a very well-written personal narrative with a strong central theme, excellent flow, and a sophisticated use of metaphor to connect various life experiences.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""This is a professional-grade academic paper demonstrating exceptional depth, rigorous structure, and clear articulation of complex technical concepts.""
  }
]"
Average Essays/average_essay_41.docx,Average Essays/average_essay_41.docx,3,fewshot,original,8,"This is a very well-written personal narrative with a strong central theme, excellent flow, and a sophisticated use of metaphor to connect various life experiences.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 2,
    ""justification"": ""The writing is extremely repetitive and simple, consisting of basic chronological sentences with significant spelling errors in the first half.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""While technically a poem rather than an essay, it demonstrates good rhythm, rhyme, and structural consistency, though it lacks analytical depth.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 1,
    ""justification"": ""The text is critically undersized and lacks the development, complexity, or engagement required for a passing grade, mirroring the 1/10 anchor.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""This is a very well-written personal narrative with a strong central theme, excellent flow, and a sophisticated use of metaphor to connect various life experiences.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""This is a professional-grade academic paper demonstrating exceptional depth, rigorous structure, and clear articulation of complex technical concepts.""
  }
]"
Exceptional Essays/researchpaper47.docx,Exceptional Essays/researchpaper47.docx,4,fewshot,original,10,"This is a professional-grade academic paper demonstrating exceptional depth, rigorous structure, and clear articulation of complex technical concepts.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 2,
    ""justification"": ""The writing is extremely repetitive and simple, consisting of basic chronological sentences with significant spelling errors in the first half.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""While technically a poem rather than an essay, it demonstrates good rhythm, rhyme, and structural consistency, though it lacks analytical depth.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 1,
    ""justification"": ""The text is critically undersized and lacks the development, complexity, or engagement required for a passing grade, mirroring the 1/10 anchor.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""This is a very well-written personal narrative with a strong central theme, excellent flow, and a sophisticated use of metaphor to connect various life experiences.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""This is a professional-grade academic paper demonstrating exceptional depth, rigorous structure, and clear articulation of complex technical concepts.""
  }
]"
