id,sample_name,position_in_run,mode,order,pred_score,justification,clamped,raw_json
Exceptional Essays/researchpaper54.docx,Exceptional Essays/researchpaper54.docx,2,zeroshot,original,8,"A strong technical paper on linguistic diversity in NLP with clear contributions and methodology, though it contains minor text-processing artifacts that slightly affect readability.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a professionally written academic introduction and conclusion with high clarity, specific methodological detail, and strong alignment with marketing research concepts.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""The essay is a well-structured personal narrative with smooth chronological transitions and specific, relatable examples that demonstrate a clear theme of personal growth.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""A strong technical paper on linguistic diversity in NLP with clear contributions and methodology, though it contains minor text-processing artifacts that slightly affect readability.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary theoretical paper that masterfully articulates a complex technical paradox and provides a rigorous, well-structured geometric solution with profound implications.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The paper presents a sophisticated optimization strategy with clear evidence and logical flow, demonstrating high-level knowledge and professional structural organization.""
  }
]"
Exceptional Essays/researchpaper4.docx,Exceptional Essays/researchpaper4.docx,3,zeroshot,original,10,"This is an exemplary theoretical paper that masterfully articulates a complex technical paradox and provides a rigorous, well-structured geometric solution with profound implications.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a professionally written academic introduction and conclusion with high clarity, specific methodological detail, and strong alignment with marketing research concepts.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""The essay is a well-structured personal narrative with smooth chronological transitions and specific, relatable examples that demonstrate a clear theme of personal growth.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""A strong technical paper on linguistic diversity in NLP with clear contributions and methodology, though it contains minor text-processing artifacts that slightly affect readability.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary theoretical paper that masterfully articulates a complex technical paradox and provides a rigorous, well-structured geometric solution with profound implications.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The paper presents a sophisticated optimization strategy with clear evidence and logical flow, demonstrating high-level knowledge and professional structural organization.""
  }
]"
Exceptional Essays/researchpaper63.docx,Exceptional Essays/researchpaper63.docx,4,zeroshot,original,9,"The paper presents a sophisticated optimization strategy with clear evidence and logical flow, demonstrating high-level knowledge and professional structural organization.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a professionally written academic introduction and conclusion with high clarity, specific methodological detail, and strong alignment with marketing research concepts.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""The essay is a well-structured personal narrative with smooth chronological transitions and specific, relatable examples that demonstrate a clear theme of personal growth.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""A strong technical paper on linguistic diversity in NLP with clear contributions and methodology, though it contains minor text-processing artifacts that slightly affect readability.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary theoretical paper that masterfully articulates a complex technical paradox and provides a rigorous, well-structured geometric solution with profound implications.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The paper presents a sophisticated optimization strategy with clear evidence and logical flow, demonstrating high-level knowledge and professional structural organization.""
  }
]"
Exceptional Essays/researchpaper95.docx,Exceptional Essays/researchpaper95.docx,0,zeroshot,original,8,"The technical depth and professional structure are excellent, though minor typos such as 'Thse' and 'phyiscs' prevent it from reaching the highest tier.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""The technical depth and professional structure are excellent, though minor typos such as 'Thse' and 'phyiscs' prevent it from reaching the highest tier.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This is an exemplary piece of academic writing with sophisticated conceptual integration, clear transitions, and virtually no grammatical flaws.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""The essay demonstrates strong technical clarity and logical progression, though the presence of inline metadata and footnotes slightly disrupts the reading flow.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""Highly focused and relevant with a professional tone, this work successfully bridges theoretical scaling laws with practical empirical findings.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 6,
    ""justification"": ""A well-written personal narrative with good emotional flow and correct grammar, though it lacks the structural complexity and intellectual depth of the academic submissions.""
  }
]"
Exceptional Essays/researchpaper97.docx,Exceptional Essays/researchpaper97.docx,1,zeroshot,original,9,"This is an exemplary piece of academic writing with sophisticated conceptual integration, clear transitions, and virtually no grammatical flaws.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""The technical depth and professional structure are excellent, though minor typos such as 'Thse' and 'phyiscs' prevent it from reaching the highest tier.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This is an exemplary piece of academic writing with sophisticated conceptual integration, clear transitions, and virtually no grammatical flaws.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""The essay demonstrates strong technical clarity and logical progression, though the presence of inline metadata and footnotes slightly disrupts the reading flow.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""Highly focused and relevant with a professional tone, this work successfully bridges theoretical scaling laws with practical empirical findings.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 6,
    ""justification"": ""A well-written personal narrative with good emotional flow and correct grammar, though it lacks the structural complexity and intellectual depth of the academic submissions.""
  }
]"
Exceptional Essays/researchpaper27.docx,Exceptional Essays/researchpaper27.docx,2,zeroshot,original,8,"The essay demonstrates strong technical clarity and logical progression, though the presence of inline metadata and footnotes slightly disrupts the reading flow.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""The technical depth and professional structure are excellent, though minor typos such as 'Thse' and 'phyiscs' prevent it from reaching the highest tier.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This is an exemplary piece of academic writing with sophisticated conceptual integration, clear transitions, and virtually no grammatical flaws.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""The essay demonstrates strong technical clarity and logical progression, though the presence of inline metadata and footnotes slightly disrupts the reading flow.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""Highly focused and relevant with a professional tone, this work successfully bridges theoretical scaling laws with practical empirical findings.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 6,
    ""justification"": ""A well-written personal narrative with good emotional flow and correct grammar, though it lacks the structural complexity and intellectual depth of the academic submissions.""
  }
]"
Exceptional Essays/researchpaper29.docx,Exceptional Essays/researchpaper29.docx,3,zeroshot,original,8,"Highly focused and relevant with a professional tone, this work successfully bridges theoretical scaling laws with practical empirical findings.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""The technical depth and professional structure are excellent, though minor typos such as 'Thse' and 'phyiscs' prevent it from reaching the highest tier.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This is an exemplary piece of academic writing with sophisticated conceptual integration, clear transitions, and virtually no grammatical flaws.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""The essay demonstrates strong technical clarity and logical progression, though the presence of inline metadata and footnotes slightly disrupts the reading flow.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""Highly focused and relevant with a professional tone, this work successfully bridges theoretical scaling laws with practical empirical findings.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 6,
    ""justification"": ""A well-written personal narrative with good emotional flow and correct grammar, though it lacks the structural complexity and intellectual depth of the academic submissions.""
  }
]"
Poor Essays/poor_essay_69.docx,Poor Essays/poor_essay_69.docx,4,zeroshot,original,6,"A well-written personal narrative with good emotional flow and correct grammar, though it lacks the structural complexity and intellectual depth of the academic submissions.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""The technical depth and professional structure are excellent, though minor typos such as 'Thse' and 'phyiscs' prevent it from reaching the highest tier.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This is an exemplary piece of academic writing with sophisticated conceptual integration, clear transitions, and virtually no grammatical flaws.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""The essay demonstrates strong technical clarity and logical progression, though the presence of inline metadata and footnotes slightly disrupts the reading flow.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""Highly focused and relevant with a professional tone, this work successfully bridges theoretical scaling laws with practical empirical findings.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 6,
    ""justification"": ""A well-written personal narrative with good emotional flow and correct grammar, though it lacks the structural complexity and intellectual depth of the academic submissions.""
  }
]"
Exceptional Essays/researchpaper40.docx,Exceptional Essays/researchpaper40.docx,0,zeroshot,original,8,"This academic text demonstrates high technical depth and a clear formal problem statement, though it is slightly marred by drafting artifacts like internal notes.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""This academic text demonstrates high technical depth and a clear formal problem statement, though it is slightly marred by drafting artifacts like internal notes.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""The essay presents a sophisticated and well-structured approach to causal inference in text, showing excellent alignment with advanced machine learning concepts.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""The writing is readable and earnest, but the content remains somewhat cliché and lacks the depth or complex structure seen in higher-level essays.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary research overview that provides a specific, well-reasoned, and highly professional analysis of OOD generalization in multimodal models.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively employs a creative crochet metaphor to illustrate personal growth, maintaining strong flow and structural cohesion throughout.""
  }
]"
Exceptional Essays/researchpaper14.docx,Exceptional Essays/researchpaper14.docx,1,zeroshot,original,9,"The essay presents a sophisticated and well-structured approach to causal inference in text, showing excellent alignment with advanced machine learning concepts.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""This academic text demonstrates high technical depth and a clear formal problem statement, though it is slightly marred by drafting artifacts like internal notes.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""The essay presents a sophisticated and well-structured approach to causal inference in text, showing excellent alignment with advanced machine learning concepts.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""The writing is readable and earnest, but the content remains somewhat cliché and lacks the depth or complex structure seen in higher-level essays.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary research overview that provides a specific, well-reasoned, and highly professional analysis of OOD generalization in multimodal models.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively employs a creative crochet metaphor to illustrate personal growth, maintaining strong flow and structural cohesion throughout.""
  }
]"
Average Essays/average_essay_36.docx,Average Essays/average_essay_36.docx,2,zeroshot,original,6,"The writing is readable and earnest, but the content remains somewhat cliché and lacks the depth or complex structure seen in higher-level essays.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""This academic text demonstrates high technical depth and a clear formal problem statement, though it is slightly marred by drafting artifacts like internal notes.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""The essay presents a sophisticated and well-structured approach to causal inference in text, showing excellent alignment with advanced machine learning concepts.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""The writing is readable and earnest, but the content remains somewhat cliché and lacks the depth or complex structure seen in higher-level essays.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary research overview that provides a specific, well-reasoned, and highly professional analysis of OOD generalization in multimodal models.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively employs a creative crochet metaphor to illustrate personal growth, maintaining strong flow and structural cohesion throughout.""
  }
]"
Exceptional Essays/researchpaper43.docx,Exceptional Essays/researchpaper43.docx,3,zeroshot,original,9,"An exemplary research overview that provides a specific, well-reasoned, and highly professional analysis of OOD generalization in multimodal models.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""This academic text demonstrates high technical depth and a clear formal problem statement, though it is slightly marred by drafting artifacts like internal notes.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""The essay presents a sophisticated and well-structured approach to causal inference in text, showing excellent alignment with advanced machine learning concepts.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""The writing is readable and earnest, but the content remains somewhat cliché and lacks the depth or complex structure seen in higher-level essays.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary research overview that provides a specific, well-reasoned, and highly professional analysis of OOD generalization in multimodal models.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively employs a creative crochet metaphor to illustrate personal growth, maintaining strong flow and structural cohesion throughout.""
  }
]"
Average Essays/average_essay_60.docx,Average Essays/average_essay_60.docx,4,zeroshot,original,8,"The essay effectively employs a creative crochet metaphor to illustrate personal growth, maintaining strong flow and structural cohesion throughout.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""This academic text demonstrates high technical depth and a clear formal problem statement, though it is slightly marred by drafting artifacts like internal notes.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""The essay presents a sophisticated and well-structured approach to causal inference in text, showing excellent alignment with advanced machine learning concepts.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""The writing is readable and earnest, but the content remains somewhat cliché and lacks the depth or complex structure seen in higher-level essays.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary research overview that provides a specific, well-reasoned, and highly professional analysis of OOD generalization in multimodal models.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively employs a creative crochet metaphor to illustrate personal growth, maintaining strong flow and structural cohesion throughout.""
  }
]"
Exceptional Essays/researchpaper57.docx,Exceptional Essays/researchpaper57.docx,0,zeroshot,original,9,"This is a highly sophisticated technical paper demonstrating exceptional depth, professional structure, and clear logical progression despite minor text extraction artifacts.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated technical paper demonstrating exceptional depth, professional structure, and clear logical progression despite minor text extraction artifacts."",
    ""weight"": 1
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""The narrative is coherent and follows a clear logical path with a moral, but it lacks the complexity, vocabulary, and analytical depth expected in an essay."",
    ""weight"": 1
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This exemplary academic text offers a thorough and well-organized exploration of robotic learning challenges with high-quality content and professional clarity."",
    ""weight"": 1
  },
  {
    ""id"": ""4"",
    ""pred_score"": 2,
    ""justification"": ""This entry consists only of a few simple sentences, failing to provide the development, structure, or critical thinking necessary for an essay format."",
    ""weight"": 1
  },
  {
    ""id"": ""5"",
    ""pred_score"": 2,
    ""justification"": ""While sensory and poetic, this submission does not adhere to the structural, transitional, or argumentative requirements of a formal essay."",
    ""weight"": 1
  }
]"
Poor Essays/poor_essay_12.docx,Poor Essays/poor_essay_12.docx,1,zeroshot,original,4,"The narrative is coherent and follows a clear logical path with a moral, but it lacks the complexity, vocabulary, and analytical depth expected in an essay.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated technical paper demonstrating exceptional depth, professional structure, and clear logical progression despite minor text extraction artifacts."",
    ""weight"": 1
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""The narrative is coherent and follows a clear logical path with a moral, but it lacks the complexity, vocabulary, and analytical depth expected in an essay."",
    ""weight"": 1
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This exemplary academic text offers a thorough and well-organized exploration of robotic learning challenges with high-quality content and professional clarity."",
    ""weight"": 1
  },
  {
    ""id"": ""4"",
    ""pred_score"": 2,
    ""justification"": ""This entry consists only of a few simple sentences, failing to provide the development, structure, or critical thinking necessary for an essay format."",
    ""weight"": 1
  },
  {
    ""id"": ""5"",
    ""pred_score"": 2,
    ""justification"": ""While sensory and poetic, this submission does not adhere to the structural, transitional, or argumentative requirements of a formal essay."",
    ""weight"": 1
  }
]"
Exceptional Essays/researchpaper92.docx,Exceptional Essays/researchpaper92.docx,2,zeroshot,original,9,This exemplary academic text offers a thorough and well-organized exploration of robotic learning challenges with high-quality content and professional clarity.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated technical paper demonstrating exceptional depth, professional structure, and clear logical progression despite minor text extraction artifacts."",
    ""weight"": 1
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""The narrative is coherent and follows a clear logical path with a moral, but it lacks the complexity, vocabulary, and analytical depth expected in an essay."",
    ""weight"": 1
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This exemplary academic text offers a thorough and well-organized exploration of robotic learning challenges with high-quality content and professional clarity."",
    ""weight"": 1
  },
  {
    ""id"": ""4"",
    ""pred_score"": 2,
    ""justification"": ""This entry consists only of a few simple sentences, failing to provide the development, structure, or critical thinking necessary for an essay format."",
    ""weight"": 1
  },
  {
    ""id"": ""5"",
    ""pred_score"": 2,
    ""justification"": ""While sensory and poetic, this submission does not adhere to the structural, transitional, or argumentative requirements of a formal essay."",
    ""weight"": 1
  }
]"
Poor Essays/poor_essay_1.docx,Poor Essays/poor_essay_1.docx,3,zeroshot,original,2,"This entry consists only of a few simple sentences, failing to provide the development, structure, or critical thinking necessary for an essay format.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated technical paper demonstrating exceptional depth, professional structure, and clear logical progression despite minor text extraction artifacts."",
    ""weight"": 1
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""The narrative is coherent and follows a clear logical path with a moral, but it lacks the complexity, vocabulary, and analytical depth expected in an essay."",
    ""weight"": 1
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This exemplary academic text offers a thorough and well-organized exploration of robotic learning challenges with high-quality content and professional clarity."",
    ""weight"": 1
  },
  {
    ""id"": ""4"",
    ""pred_score"": 2,
    ""justification"": ""This entry consists only of a few simple sentences, failing to provide the development, structure, or critical thinking necessary for an essay format."",
    ""weight"": 1
  },
  {
    ""id"": ""5"",
    ""pred_score"": 2,
    ""justification"": ""While sensory and poetic, this submission does not adhere to the structural, transitional, or argumentative requirements of a formal essay."",
    ""weight"": 1
  }
]"
Poor Essays/poor_essay_22.docx,Poor Essays/poor_essay_22.docx,4,zeroshot,original,2,"While sensory and poetic, this submission does not adhere to the structural, transitional, or argumentative requirements of a formal essay.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated technical paper demonstrating exceptional depth, professional structure, and clear logical progression despite minor text extraction artifacts."",
    ""weight"": 1
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""The narrative is coherent and follows a clear logical path with a moral, but it lacks the complexity, vocabulary, and analytical depth expected in an essay."",
    ""weight"": 1
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This exemplary academic text offers a thorough and well-organized exploration of robotic learning challenges with high-quality content and professional clarity."",
    ""weight"": 1
  },
  {
    ""id"": ""4"",
    ""pred_score"": 2,
    ""justification"": ""This entry consists only of a few simple sentences, failing to provide the development, structure, or critical thinking necessary for an essay format."",
    ""weight"": 1
  },
  {
    ""id"": ""5"",
    ""pred_score"": 2,
    ""justification"": ""While sensory and poetic, this submission does not adhere to the structural, transitional, or argumentative requirements of a formal essay."",
    ""weight"": 1
  }
]"
Poor Essays/poor_essay_25.docx,Poor Essays/poor_essay_25.docx,0,zeroshot,original,5,The essay is organized and clear but relies on a very formulaic structure and repetitive sentence patterns that limit its sophistication.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 5,
    ""justification"": ""The essay is organized and clear but relies on a very formulaic structure and repetitive sentence patterns that limit its sophistication.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This is an exemplary personal narrative with a clear emotional arc, sophisticated vocabulary, and insightful self-reflection.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""The content shows high technical depth and specialized knowledge, but the flow and structure are significantly hindered by unedited formatting artifacts and metadata.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 3,
    ""justification"": ""The text is too short and structurally simple to demonstrate the development or complexity required for a standard essay.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The essay is polished and engaging, using vivid imagery and a strong narrative voice to explore themes of persistence and accomplishment.""
  }
]"
Average Essays/average_essay_44.docx,Average Essays/average_essay_44.docx,1,zeroshot,original,9,"This is an exemplary personal narrative with a clear emotional arc, sophisticated vocabulary, and insightful self-reflection.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 5,
    ""justification"": ""The essay is organized and clear but relies on a very formulaic structure and repetitive sentence patterns that limit its sophistication.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This is an exemplary personal narrative with a clear emotional arc, sophisticated vocabulary, and insightful self-reflection.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""The content shows high technical depth and specialized knowledge, but the flow and structure are significantly hindered by unedited formatting artifacts and metadata.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 3,
    ""justification"": ""The text is too short and structurally simple to demonstrate the development or complexity required for a standard essay.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The essay is polished and engaging, using vivid imagery and a strong narrative voice to explore themes of persistence and accomplishment.""
  }
]"
Exceptional Essays/researchpaper98.docx,Exceptional Essays/researchpaper98.docx,2,zeroshot,original,6,"The content shows high technical depth and specialized knowledge, but the flow and structure are significantly hindered by unedited formatting artifacts and metadata.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 5,
    ""justification"": ""The essay is organized and clear but relies on a very formulaic structure and repetitive sentence patterns that limit its sophistication.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This is an exemplary personal narrative with a clear emotional arc, sophisticated vocabulary, and insightful self-reflection.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""The content shows high technical depth and specialized knowledge, but the flow and structure are significantly hindered by unedited formatting artifacts and metadata.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 3,
    ""justification"": ""The text is too short and structurally simple to demonstrate the development or complexity required for a standard essay.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The essay is polished and engaging, using vivid imagery and a strong narrative voice to explore themes of persistence and accomplishment.""
  }
]"
Poor Essays/poor_essay_36.docx,Poor Essays/poor_essay_36.docx,3,zeroshot,original,3,The text is too short and structurally simple to demonstrate the development or complexity required for a standard essay.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 5,
    ""justification"": ""The essay is organized and clear but relies on a very formulaic structure and repetitive sentence patterns that limit its sophistication.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This is an exemplary personal narrative with a clear emotional arc, sophisticated vocabulary, and insightful self-reflection.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""The content shows high technical depth and specialized knowledge, but the flow and structure are significantly hindered by unedited formatting artifacts and metadata.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 3,
    ""justification"": ""The text is too short and structurally simple to demonstrate the development or complexity required for a standard essay.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The essay is polished and engaging, using vivid imagery and a strong narrative voice to explore themes of persistence and accomplishment.""
  }
]"
Average Essays/average_essay_54.docx,Average Essays/average_essay_54.docx,4,zeroshot,original,9,"The essay is polished and engaging, using vivid imagery and a strong narrative voice to explore themes of persistence and accomplishment.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 5,
    ""justification"": ""The essay is organized and clear but relies on a very formulaic structure and repetitive sentence patterns that limit its sophistication.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This is an exemplary personal narrative with a clear emotional arc, sophisticated vocabulary, and insightful self-reflection.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""The content shows high technical depth and specialized knowledge, but the flow and structure are significantly hindered by unedited formatting artifacts and metadata.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 3,
    ""justification"": ""The text is too short and structurally simple to demonstrate the development or complexity required for a standard essay.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The essay is polished and engaging, using vivid imagery and a strong narrative voice to explore themes of persistence and accomplishment.""
  }
]"
Average Essays/average_essay_26.docx,Average Essays/average_essay_26.docx,0,zeroshot,original,9,"This is a sophisticated and evocative narrative that masterfully balances vivid imagery with a deep, reflective exploration of cultural identity.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated and evocative narrative that masterfully balances vivid imagery with a deep, reflective exploration of cultural identity.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""The essay is clear, well-organized, and provides a compelling personal insight into the social dynamics of recovery, though its structure is slightly formulaic.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 4,
    ""justification"": ""The response is underdeveloped, offering only a basic plot summary with minimal analysis and a lacks the structural complexity expected of a formal essay.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary academic text that demonstrates high-level professional clarity, logical progression, and a thorough understanding of complex technical concepts.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 3,
    ""justification"": ""The submission is fundamentally flawed as it combines two entirely unrelated pieces of writing without any transition or coherent organizational structure.""
  }
]"
Average Essays/average_essay_2.docx,Average Essays/average_essay_2.docx,1,zeroshot,original,8,"The essay is clear, well-organized, and provides a compelling personal insight into the social dynamics of recovery, though its structure is slightly formulaic.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated and evocative narrative that masterfully balances vivid imagery with a deep, reflective exploration of cultural identity.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""The essay is clear, well-organized, and provides a compelling personal insight into the social dynamics of recovery, though its structure is slightly formulaic.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 4,
    ""justification"": ""The response is underdeveloped, offering only a basic plot summary with minimal analysis and a lacks the structural complexity expected of a formal essay.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary academic text that demonstrates high-level professional clarity, logical progression, and a thorough understanding of complex technical concepts.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 3,
    ""justification"": ""The submission is fundamentally flawed as it combines two entirely unrelated pieces of writing without any transition or coherent organizational structure.""
  }
]"
