id,sample_name,position_in_run,mode,order,pred_score,justification,clamped,raw_json
Average Essays/average_essay_91.docx,Average Essays/average_essay_91.docx,4,zeroshot,reversed,10,"This is a masterfully written personal narrative that balances vivid imagery with deep reflections on heritage, sacrifice, and evolving identity.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-structured and persuasive argument that effectively utilizes evidence and citations to support the benefits of music education.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""The text appears to be a technical paper fragment with significant formatting issues and missing core sections, making it unsuitable as a cohesive essay.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This narrative effectively uses a consistent metaphor of photography to create a poignant and well-paced exploration of sibling relationships.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 4,
    ""justification"": ""While the technical subject matter is complex, the submission is an incomplete document with distracting line-break artifacts and missing data sections.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""This is a masterfully written personal narrative that balances vivid imagery with deep reflections on heritage, sacrifice, and evolving identity.""
  }
]"
Average Essays/average_essay_86.docx,Average Essays/average_essay_86.docx,0,zeroshot,reversed,9,"The essay features a sophisticated narrative arc and a compelling metaphor that demonstrates a deep, nuanced understanding of patient advocacy through civic engagement.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""The essay features a sophisticated narrative arc and a compelling metaphor that demonstrates a deep, nuanced understanding of patient advocacy through civic engagement.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 7,
    ""justification"": ""This is a solid personal growth narrative that effectively connects extracurricular experiences to future goals, though it lacks the stylistic polish and depth of higher-scoring entries.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 7,
    ""justification"": ""The narrative is engaging and effectively illustrates a lesson on social judgment, though the prose is somewhat repetitive and less formal than exemplary academic writing.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""As an academic text, it is exemplary in its technical precision, logical structure, and professional tone, demonstrating significant depth in the field of AI and ethics.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""The essay successfully integrates personal values with specific academic interests, showing strong alignment with institutional goals despite a few minor issues with sentence structure.""
  }
]"
Average Essays/average_essay_73.docx,Average Essays/average_essay_73.docx,1,zeroshot,reversed,7,"This is a solid personal growth narrative that effectively connects extracurricular experiences to future goals, though it lacks the stylistic polish and depth of higher-scoring entries.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""The essay features a sophisticated narrative arc and a compelling metaphor that demonstrates a deep, nuanced understanding of patient advocacy through civic engagement.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 7,
    ""justification"": ""This is a solid personal growth narrative that effectively connects extracurricular experiences to future goals, though it lacks the stylistic polish and depth of higher-scoring entries.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 7,
    ""justification"": ""The narrative is engaging and effectively illustrates a lesson on social judgment, though the prose is somewhat repetitive and less formal than exemplary academic writing.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""As an academic text, it is exemplary in its technical precision, logical structure, and professional tone, demonstrating significant depth in the field of AI and ethics.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""The essay successfully integrates personal values with specific academic interests, showing strong alignment with institutional goals despite a few minor issues with sentence structure.""
  }
]"
Average Essays/average_essay_11.docx,Average Essays/average_essay_11.docx,2,zeroshot,reversed,7,"The narrative is engaging and effectively illustrates a lesson on social judgment, though the prose is somewhat repetitive and less formal than exemplary academic writing.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""The essay features a sophisticated narrative arc and a compelling metaphor that demonstrates a deep, nuanced understanding of patient advocacy through civic engagement.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 7,
    ""justification"": ""This is a solid personal growth narrative that effectively connects extracurricular experiences to future goals, though it lacks the stylistic polish and depth of higher-scoring entries.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 7,
    ""justification"": ""The narrative is engaging and effectively illustrates a lesson on social judgment, though the prose is somewhat repetitive and less formal than exemplary academic writing.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""As an academic text, it is exemplary in its technical precision, logical structure, and professional tone, demonstrating significant depth in the field of AI and ethics.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""The essay successfully integrates personal values with specific academic interests, showing strong alignment with institutional goals despite a few minor issues with sentence structure.""
  }
]"
Exceptional Essays/researchpaper44.docx,Exceptional Essays/researchpaper44.docx,3,zeroshot,reversed,9,"As an academic text, it is exemplary in its technical precision, logical structure, and professional tone, demonstrating significant depth in the field of AI and ethics.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""The essay features a sophisticated narrative arc and a compelling metaphor that demonstrates a deep, nuanced understanding of patient advocacy through civic engagement.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 7,
    ""justification"": ""This is a solid personal growth narrative that effectively connects extracurricular experiences to future goals, though it lacks the stylistic polish and depth of higher-scoring entries.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 7,
    ""justification"": ""The narrative is engaging and effectively illustrates a lesson on social judgment, though the prose is somewhat repetitive and less formal than exemplary academic writing.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""As an academic text, it is exemplary in its technical precision, logical structure, and professional tone, demonstrating significant depth in the field of AI and ethics.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""The essay successfully integrates personal values with specific academic interests, showing strong alignment with institutional goals despite a few minor issues with sentence structure.""
  }
]"
Average Essays/average_essay_69.docx,Average Essays/average_essay_69.docx,4,zeroshot,reversed,8,"The essay successfully integrates personal values with specific academic interests, showing strong alignment with institutional goals despite a few minor issues with sentence structure.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""The essay features a sophisticated narrative arc and a compelling metaphor that demonstrates a deep, nuanced understanding of patient advocacy through civic engagement.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 7,
    ""justification"": ""This is a solid personal growth narrative that effectively connects extracurricular experiences to future goals, though it lacks the stylistic polish and depth of higher-scoring entries.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 7,
    ""justification"": ""The narrative is engaging and effectively illustrates a lesson on social judgment, though the prose is somewhat repetitive and less formal than exemplary academic writing.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""As an academic text, it is exemplary in its technical precision, logical structure, and professional tone, demonstrating significant depth in the field of AI and ethics.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""The essay successfully integrates personal values with specific academic interests, showing strong alignment with institutional goals despite a few minor issues with sentence structure.""
  }
]"
Exceptional Essays/researchpaper63.docx,Exceptional Essays/researchpaper63.docx,0,zeroshot,reversed,9,This academic paper demonstrates sophisticated technical knowledge and a logical progression from empirical findings to theoretical justification.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This academic paper demonstrates sophisticated technical knowledge and a logical progression from empirical findings to theoretical justification.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""The essay provides a rigorous and well-structured geometric theory of alignment degradation with clear mathematical grounding and empirical validation.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""This is a clear and methodologically sound study on linguistic diversity, though it lacks the theoretical complexity found in the other academic examples.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""This personal narrative exhibits exceptional flow and structural organization, using specific chronological examples to illustrate personal and technical growth.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The text effectively bridges marketing theory and machine learning with a highly professional tone and a well-defined methodological framework.""
  }
]"
Exceptional Essays/researchpaper4.docx,Exceptional Essays/researchpaper4.docx,1,zeroshot,reversed,9,The essay provides a rigorous and well-structured geometric theory of alignment degradation with clear mathematical grounding and empirical validation.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This academic paper demonstrates sophisticated technical knowledge and a logical progression from empirical findings to theoretical justification.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""The essay provides a rigorous and well-structured geometric theory of alignment degradation with clear mathematical grounding and empirical validation.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""This is a clear and methodologically sound study on linguistic diversity, though it lacks the theoretical complexity found in the other academic examples.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""This personal narrative exhibits exceptional flow and structural organization, using specific chronological examples to illustrate personal and technical growth.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The text effectively bridges marketing theory and machine learning with a highly professional tone and a well-defined methodological framework.""
  }
]"
Exceptional Essays/researchpaper54.docx,Exceptional Essays/researchpaper54.docx,2,zeroshot,reversed,8,"This is a clear and methodologically sound study on linguistic diversity, though it lacks the theoretical complexity found in the other academic examples.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This academic paper demonstrates sophisticated technical knowledge and a logical progression from empirical findings to theoretical justification.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""The essay provides a rigorous and well-structured geometric theory of alignment degradation with clear mathematical grounding and empirical validation.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""This is a clear and methodologically sound study on linguistic diversity, though it lacks the theoretical complexity found in the other academic examples.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""This personal narrative exhibits exceptional flow and structural organization, using specific chronological examples to illustrate personal and technical growth.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The text effectively bridges marketing theory and machine learning with a highly professional tone and a well-defined methodological framework.""
  }
]"
Average Essays/average_essay_43.docx,Average Essays/average_essay_43.docx,3,zeroshot,reversed,9,"This personal narrative exhibits exceptional flow and structural organization, using specific chronological examples to illustrate personal and technical growth.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This academic paper demonstrates sophisticated technical knowledge and a logical progression from empirical findings to theoretical justification.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""The essay provides a rigorous and well-structured geometric theory of alignment degradation with clear mathematical grounding and empirical validation.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""This is a clear and methodologically sound study on linguistic diversity, though it lacks the theoretical complexity found in the other academic examples.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""This personal narrative exhibits exceptional flow and structural organization, using specific chronological examples to illustrate personal and technical growth.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The text effectively bridges marketing theory and machine learning with a highly professional tone and a well-defined methodological framework.""
  }
]"
Exceptional Essays/researchpaper64.docx,Exceptional Essays/researchpaper64.docx,4,zeroshot,reversed,9,The text effectively bridges marketing theory and machine learning with a highly professional tone and a well-defined methodological framework.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This academic paper demonstrates sophisticated technical knowledge and a logical progression from empirical findings to theoretical justification.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""The essay provides a rigorous and well-structured geometric theory of alignment degradation with clear mathematical grounding and empirical validation.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""This is a clear and methodologically sound study on linguistic diversity, though it lacks the theoretical complexity found in the other academic examples.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""This personal narrative exhibits exceptional flow and structural organization, using specific chronological examples to illustrate personal and technical growth.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The text effectively bridges marketing theory and machine learning with a highly professional tone and a well-defined methodological framework.""
  }
]"
Poor Essays/poor_essay_69.docx,Poor Essays/poor_essay_69.docx,0,zeroshot,reversed,8,This is a well-structured and emotionally resonant personal narrative with clear transitions and a meaningful reflection on the gift of life.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-structured and emotionally resonant personal narrative with clear transitions and a meaningful reflection on the gift of life.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This scientific text exhibits high technical depth and professional structure, clearly outlining specific contributions to the field of LLM quantization.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""The essay provides a sophisticated analysis of neural network learning paradigms with strong empirical evidence and a logical progression from theory to results.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""The writing demonstrates a strong command of complex geometric deep learning concepts and their applications, though some phrasing is slightly less polished than other technical entries.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""This paper effectively addresses the challenge of data-limited atmospheric modeling using innovative AI techniques, though it contains minor typographical errors in the text.""
  }
]"
Exceptional Essays/researchpaper29.docx,Exceptional Essays/researchpaper29.docx,1,zeroshot,reversed,9,"This scientific text exhibits high technical depth and professional structure, clearly outlining specific contributions to the field of LLM quantization.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-structured and emotionally resonant personal narrative with clear transitions and a meaningful reflection on the gift of life.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This scientific text exhibits high technical depth and professional structure, clearly outlining specific contributions to the field of LLM quantization.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""The essay provides a sophisticated analysis of neural network learning paradigms with strong empirical evidence and a logical progression from theory to results.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""The writing demonstrates a strong command of complex geometric deep learning concepts and their applications, though some phrasing is slightly less polished than other technical entries.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""This paper effectively addresses the challenge of data-limited atmospheric modeling using innovative AI techniques, though it contains minor typographical errors in the text.""
  }
]"
Exceptional Essays/researchpaper27.docx,Exceptional Essays/researchpaper27.docx,2,zeroshot,reversed,9,The essay provides a sophisticated analysis of neural network learning paradigms with strong empirical evidence and a logical progression from theory to results.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-structured and emotionally resonant personal narrative with clear transitions and a meaningful reflection on the gift of life.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This scientific text exhibits high technical depth and professional structure, clearly outlining specific contributions to the field of LLM quantization.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""The essay provides a sophisticated analysis of neural network learning paradigms with strong empirical evidence and a logical progression from theory to results.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""The writing demonstrates a strong command of complex geometric deep learning concepts and their applications, though some phrasing is slightly less polished than other technical entries.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""This paper effectively addresses the challenge of data-limited atmospheric modeling using innovative AI techniques, though it contains minor typographical errors in the text.""
  }
]"
Exceptional Essays/researchpaper97.docx,Exceptional Essays/researchpaper97.docx,3,zeroshot,reversed,8,"The writing demonstrates a strong command of complex geometric deep learning concepts and their applications, though some phrasing is slightly less polished than other technical entries.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-structured and emotionally resonant personal narrative with clear transitions and a meaningful reflection on the gift of life.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This scientific text exhibits high technical depth and professional structure, clearly outlining specific contributions to the field of LLM quantization.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""The essay provides a sophisticated analysis of neural network learning paradigms with strong empirical evidence and a logical progression from theory to results.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""The writing demonstrates a strong command of complex geometric deep learning concepts and their applications, though some phrasing is slightly less polished than other technical entries.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""This paper effectively addresses the challenge of data-limited atmospheric modeling using innovative AI techniques, though it contains minor typographical errors in the text.""
  }
]"
Exceptional Essays/researchpaper95.docx,Exceptional Essays/researchpaper95.docx,4,zeroshot,reversed,8,"This paper effectively addresses the challenge of data-limited atmospheric modeling using innovative AI techniques, though it contains minor typographical errors in the text.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-structured and emotionally resonant personal narrative with clear transitions and a meaningful reflection on the gift of life.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This scientific text exhibits high technical depth and professional structure, clearly outlining specific contributions to the field of LLM quantization.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""The essay provides a sophisticated analysis of neural network learning paradigms with strong empirical evidence and a logical progression from theory to results.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""The writing demonstrates a strong command of complex geometric deep learning concepts and their applications, though some phrasing is slightly less polished than other technical entries.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""This paper effectively addresses the challenge of data-limited atmospheric modeling using innovative AI techniques, though it contains minor typographical errors in the text.""
  }
]"
Average Essays/average_essay_60.docx,Average Essays/average_essay_60.docx,0,zeroshot,reversed,9,"This essay features a sophisticated metaphor, excellent narrative flow, and polished prose that demonstrates deep reflection on personal growth.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay features a sophisticated metaphor, excellent narrative flow, and polished prose that demonstrates deep reflection on personal growth.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 6,
    ""justification"": ""While the academic content is high-quality, the readability is significantly hampered by the inclusion of raw paper metadata and figure captions within the text body.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 7,
    ""justification"": ""The writing is clear and earnest, but the thematic exploration of the writing process remains somewhat conventional and lacks advanced structural complexity.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The underlying research is intellectually rigorous, but as a standalone text, it suffers from poor flow due to fragmented formatting and extraction artifacts.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 5,
    ""justification"": ""The presence of meta-comments like 'done please check' and extensive raw data noise in the text severely undermines its professionalism and structural integrity.""
  }
]"
Exceptional Essays/researchpaper43.docx,Exceptional Essays/researchpaper43.docx,1,zeroshot,reversed,6,"While the academic content is high-quality, the readability is significantly hampered by the inclusion of raw paper metadata and figure captions within the text body.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay features a sophisticated metaphor, excellent narrative flow, and polished prose that demonstrates deep reflection on personal growth.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 6,
    ""justification"": ""While the academic content is high-quality, the readability is significantly hampered by the inclusion of raw paper metadata and figure captions within the text body.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 7,
    ""justification"": ""The writing is clear and earnest, but the thematic exploration of the writing process remains somewhat conventional and lacks advanced structural complexity.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The underlying research is intellectually rigorous, but as a standalone text, it suffers from poor flow due to fragmented formatting and extraction artifacts.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 5,
    ""justification"": ""The presence of meta-comments like 'done please check' and extensive raw data noise in the text severely undermines its professionalism and structural integrity.""
  }
]"
Average Essays/average_essay_36.docx,Average Essays/average_essay_36.docx,2,zeroshot,reversed,7,"The writing is clear and earnest, but the thematic exploration of the writing process remains somewhat conventional and lacks advanced structural complexity.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay features a sophisticated metaphor, excellent narrative flow, and polished prose that demonstrates deep reflection on personal growth.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 6,
    ""justification"": ""While the academic content is high-quality, the readability is significantly hampered by the inclusion of raw paper metadata and figure captions within the text body.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 7,
    ""justification"": ""The writing is clear and earnest, but the thematic exploration of the writing process remains somewhat conventional and lacks advanced structural complexity.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The underlying research is intellectually rigorous, but as a standalone text, it suffers from poor flow due to fragmented formatting and extraction artifacts.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 5,
    ""justification"": ""The presence of meta-comments like 'done please check' and extensive raw data noise in the text severely undermines its professionalism and structural integrity.""
  }
]"
Exceptional Essays/researchpaper14.docx,Exceptional Essays/researchpaper14.docx,3,zeroshot,reversed,6,"The underlying research is intellectually rigorous, but as a standalone text, it suffers from poor flow due to fragmented formatting and extraction artifacts.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay features a sophisticated metaphor, excellent narrative flow, and polished prose that demonstrates deep reflection on personal growth.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 6,
    ""justification"": ""While the academic content is high-quality, the readability is significantly hampered by the inclusion of raw paper metadata and figure captions within the text body.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 7,
    ""justification"": ""The writing is clear and earnest, but the thematic exploration of the writing process remains somewhat conventional and lacks advanced structural complexity.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The underlying research is intellectually rigorous, but as a standalone text, it suffers from poor flow due to fragmented formatting and extraction artifacts.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 5,
    ""justification"": ""The presence of meta-comments like 'done please check' and extensive raw data noise in the text severely undermines its professionalism and structural integrity.""
  }
]"
Exceptional Essays/researchpaper40.docx,Exceptional Essays/researchpaper40.docx,4,zeroshot,reversed,5,The presence of meta-comments like 'done please check' and extensive raw data noise in the text severely undermines its professionalism and structural integrity.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay features a sophisticated metaphor, excellent narrative flow, and polished prose that demonstrates deep reflection on personal growth.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 6,
    ""justification"": ""While the academic content is high-quality, the readability is significantly hampered by the inclusion of raw paper metadata and figure captions within the text body.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 7,
    ""justification"": ""The writing is clear and earnest, but the thematic exploration of the writing process remains somewhat conventional and lacks advanced structural complexity.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The underlying research is intellectually rigorous, but as a standalone text, it suffers from poor flow due to fragmented formatting and extraction artifacts.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 5,
    ""justification"": ""The presence of meta-comments like 'done please check' and extensive raw data noise in the text severely undermines its professionalism and structural integrity.""
  }
]"
Poor Essays/poor_essay_22.docx,Poor Essays/poor_essay_22.docx,0,zeroshot,reversed,3,"The text is a short poem rather than an essay, lacking the required structural components, depth of content, and academic focus.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 3,
    ""justification"": ""The text is a short poem rather than an essay, lacking the required structural components, depth of content, and academic focus.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""The writing is clear and grammatically correct, but it is extremely basic and lacks transitions, depth, and substantive development.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly professional academic paper fragment featuring sophisticated vocabulary, clear logical flow, and deep technical insight into robotics.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The text is a well-structured narrative with a clear beginning, middle, and end, showing competent use of transitions and focus.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The content is an exemplary academic submission that demonstrates high-level knowledge, clear organization, and professional communication of complex security concepts.""
  }
]"
Poor Essays/poor_essay_1.docx,Poor Essays/poor_essay_1.docx,1,zeroshot,reversed,4,"The writing is clear and grammatically correct, but it is extremely basic and lacks transitions, depth, and substantive development.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 3,
    ""justification"": ""The text is a short poem rather than an essay, lacking the required structural components, depth of content, and academic focus.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""The writing is clear and grammatically correct, but it is extremely basic and lacks transitions, depth, and substantive development.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly professional academic paper fragment featuring sophisticated vocabulary, clear logical flow, and deep technical insight into robotics.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The text is a well-structured narrative with a clear beginning, middle, and end, showing competent use of transitions and focus.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The content is an exemplary academic submission that demonstrates high-level knowledge, clear organization, and professional communication of complex security concepts.""
  }
]"
Exceptional Essays/researchpaper92.docx,Exceptional Essays/researchpaper92.docx,2,zeroshot,reversed,9,"This is a highly professional academic paper fragment featuring sophisticated vocabulary, clear logical flow, and deep technical insight into robotics.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 3,
    ""justification"": ""The text is a short poem rather than an essay, lacking the required structural components, depth of content, and academic focus.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""The writing is clear and grammatically correct, but it is extremely basic and lacks transitions, depth, and substantive development.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly professional academic paper fragment featuring sophisticated vocabulary, clear logical flow, and deep technical insight into robotics.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The text is a well-structured narrative with a clear beginning, middle, and end, showing competent use of transitions and focus.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The content is an exemplary academic submission that demonstrates high-level knowledge, clear organization, and professional communication of complex security concepts.""
  }
]"
Poor Essays/poor_essay_12.docx,Poor Essays/poor_essay_12.docx,3,zeroshot,reversed,6,"The text is a well-structured narrative with a clear beginning, middle, and end, showing competent use of transitions and focus.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 3,
    ""justification"": ""The text is a short poem rather than an essay, lacking the required structural components, depth of content, and academic focus.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""The writing is clear and grammatically correct, but it is extremely basic and lacks transitions, depth, and substantive development.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly professional academic paper fragment featuring sophisticated vocabulary, clear logical flow, and deep technical insight into robotics.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The text is a well-structured narrative with a clear beginning, middle, and end, showing competent use of transitions and focus.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The content is an exemplary academic submission that demonstrates high-level knowledge, clear organization, and professional communication of complex security concepts.""
  }
]"
